timestamp_ns,path_id,delay_s,amplitude_real,amplitude_imag,phase_rad,aoa_theta_rad,aoa_phi_rad,aod_theta_rad,aod_phi_rad,doppler_hz,los_flag
514285714,0,1.0029997383753653e-06,1.9815201994788367e-06,9.612641349576734e-09,0.004851106714161363,1.6180384159088135,0.04870445281267166,1.6180391311645508,3.0928823947906494,-9706.574197003525,0
514285714,1,1.0043527254310902e-06,2.2691376670991303e-06,-4.317925927921351e-08,-0.019026632583245,1.6168309450149536,-0.07195191085338593,1.6168286800384521,3.0696310997009277,-9693.499626546158,0
524571429,0,9.996717835747404e-07,1.9861925011355197e-06,9.668758238490227e-09,0.004867948025976802,1.6181957721710205,0.048867080360651016,1.6181964874267578,3.092719793319702,-9706.42479464062,0
524571429,1,1.0010292044171365e-06,2.275716497024405e-06,-4.325857361209273e-08,-0.01900648193327609,1.6169838905334473,-0.07219171524047852,1.6169815063476562,3.0693912506103516,-9693.263392910254,0
534857143,0,9.963438287741155e-07,1.9908841295546154e-06,9.725355631928778e-09,0.004884904214674313,1.6183542013168335,0.04903080314397812,1.6183549165725708,3.0925559997558594,-9706.273879113192,0
534857143,1,9.977059107768582e-07,2.2823307972430484e-06,-4.3338857835806266e-08,-0.01898657723924399,1.6171379089355469,-0.07243312150239944,1.6171354055404663,3.069149971008301,-9693.024768583793,0
545142857,0,9.930161013471661e-07,1.9955944026150974e-06,9.782493037846507e-09,0.004902005471777675,1.6185137033462524,0.049195632338523865,1.6185144186019897,3.0923912525177,-9706.121434948775,0
545142857,1,9.943825034497422e-07,2.288983978360193e-06,-4.3419955630952245e-08,-0.018966820773191746,1.617292881011963,-0.0726761519908905,1.6172903776168823,3.0689070224761963,-9692.783775592545,0
555428571,0,9.896881465465412e-07,2.0003253666800447e-06,9.839998149629992e-09,0.004919159124594499,1.6186742782592773,0.04936155676841736,1.6186749935150146,3.0922253131866455,-9705.96745725293,0
565714286,0,9.863605328064295e-07,2.0050774764968082e-06,9.898180941547707e-09,0.004936517742497659,1.6188359260559082,0.049528613686561584,1.6188366413116455,3.0920581817626953,-9705.81191783574,0
576000000,0,9.830326916926424e-07,2.00984914044966e-06,9.957104474267453e-09,0.004954114621756856,1.618998646736145,0.049696799367666245,1.6189994812011719,3.0918900966644287,-9705.654807978766,0
586285714,0,9.797053053262061e-07,2.014641495406977e-06,1.001622962348847e-08,0.0049716771547474335,1.6191625595092773,0.04986613616347313,1.6191632747650146,3.0917205810546875,-9705.496050284319,0
596571429,0,9.763775778992567e-07,2.019455905610812e-06,1.0075927647790195e-08,0.004989385512066641,1.6193275451660156,0.05003662779927254,1.619328260421753,3.09155011177063,-9705.335687814977,0
606857143,0,9.730500778459827e-07,2.0242891878297087e-06,1.0136146144645863e-08,0.00500722006195438,1.6194936037063599,0.050208281725645065,1.6194943189620972,3.0913784503936768,-9705.17370609498,0
617142857,0,9.697226914795465e-07,2.0291436158004217e-06,1.019693485204698e-08,0.005025198285327212,1.6196608543395996,0.0503811240196228,1.619661569595337,3.091205596923828,-9705.010024834535,0
627428571,0,9.645297041060985e-07,2.7501296244736295e-06,0.0,0.0,1.5507367849349976,-0.026377948001027107,1.5908559560775757,3.1152148246765137,-9723.611642110469,1
627428571,1,9.663953051131102e-07,2.0340185074019246e-06,1.02582422556452e-08,0.005043294958217968,1.6198291778564453,0.05055515468120575,1.6198300123214722,3.091031551361084,-9704.844689068352,0
637714286,0,9.611959512767498e-07,2.759668404905824e-06,0.0,0.0,1.5506672859191895,-0.02646949701011181,1.5909254550933838,3.1151232719421387,-9723.574533473584,1
637714286,1,9.63067918746674e-07,2.0389145447552437e-06,1.0320079013581562e-08,0.005061512219953611,1.6199986934661865,0.0507303923368454,1.6199995279312134,3.0908563137054443,-9704.677621418874,0
648000000,0,9.578620847605634e-07,2.769272668956546e-06,0.0,0.0,1.5505971908569336,-0.026561681181192398,1.5909955501556396,3.1150310039520264,-9723.537015277203,1
648000000,1,9.597405323802377e-07,2.0438324099814054e-06,1.0382823489862858e-08,0.005080032063022319,1.6201695203781128,0.05090684816241264,1.62017023563385,3.090679883956909,-9704.508747204023,0
658285714,0,9.545284456180525e-07,2.7789446903625503e-06,0.0,0.0,1.5505266189575195,-0.02665450982749462,1.5910661220550537,3.114938259124756,-9723.499105681316,1
658285714,1,9.56413373387477e-07,2.048771875706734e-06,1.0445793563462757e-08,0.005098519349427867,1.620341420173645,0.05108453705906868,1.6203421354293823,3.0905022621154785,-9704.338161029324,0
668571429,0,9.51194635945285e-07,2.7886844691238366e-06,0.0,0.0,1.5504555702209473,-0.026747990399599075,1.591137170791626,3.114844799041748,-9723.460800023317,1
668571429,1,9.530862143947161e-07,2.053731350315502e-06,1.0509350722998079e-08,0.00511715370717266,1.6205145120620728,0.051263466477394104,1.62051522731781,3.0903234481811523,-9704.16578992474,0
