timestamp_ns,path_id,delay_s,amplitude_real,amplitude_imag,phase_rad,aoa_theta_rad,aoa_phi_rad,aod_theta_rad,aod_phi_rad,doppler_hz,los_flag,original_los_flag,train_blocked,blockage_loss_db
16193044878,4,1.589325999738641e-06,3.751899929282643e-08,1.9673413829546242e-07,1.3823500326201068,1.6088731523847,1.5707963267948966,1.5835297353132798,0.02732865092780551,0.0,0,0,0,0.000
16193044878,5,1.5740497761921295e-06,-1.3469573026774564e-07,-5.685753879435182e-09,-3.0994058638428132,0.0,0.0,1.5814102486356987,0.01618754560210305,0.0,0,0,0,0.000
16203330592,0,1.5757016931015395e-06,-1.0869285983426385e-06,3.59162061927226e-07,2.8224505321095705,1.5585178582650896,3.1032110881716153,1.5830747953247037,0.03838156541817792,9721.054756365664,0,0,0,0.000
16203330592,1,1.5753402014003745e-06,-5.7669536178250954e-08,2.0346260623749639e-07,1.8469925159597735,1.6008680796592512,-3.1254393976633437,1.6008680796592512,0.01615325592644975,9723.285436835742,0,0,1,12.000
16203330592,2,1.5856576534686745e-06,-2.5655171081562846e-08,1.9909700622252114e-07,1.6989477958725117,0.0,0.0,1.5760921964530283,0.01615325592644974,0.0,0,0,0,0.000
16203330592,3,1.592094477951275e-06,1.0105733381241564e-07,1.7251096283419767e-07,1.0408816624858972,1.6088731523847,-1.5707963267948966,1.5835073456627597,0.0050317371954434285,0.0,0,0,0,0.000
16203330592,4,1.592660128041925e-06,6.632947729593099e-08,1.8853283295896926e-07,1.232501727210284,1.6088731523847,1.5707963267948966,1.5835027807368307,0.027270779976299602,0.0,0,0,0,0.000
16203330592,5,1.577384793584629e-06,-1.294665115944398e-07,3.6563866373443644e-08,2.8663417690462243,0.0,0.0,1.5813877690694074,0.01615325592644974,0.0,0,0,0,0.000
16213616307,0,1.5811563116585603e-06,-1.7510525813003207e-06,1.0180036884912972e-06,2.6149867819259898,1.6007574796676636,-3.0832691192626953,1.6007347106933594,0.05832832679152489,9708.051348337887,0,0,1,12.000
16223902021,0,1.5844848348933738e-06,-1.7495212491774886e-06,1.014526378892367e-06,2.6160926710347203,1.6006945371627808,-3.0833919048309326,1.6006717681884766,0.058205559849739075,9708.139170363807,0,0,1,12.000
16234187735,0,1.5878133581281872e-06,-1.7479862617788149e-06,1.0110651753526134e-06,2.6171941112235864,1.600631833076477,-3.0835139751434326,1.6006090641021729,0.05808327719569206,9708.226335006944,0,0,1,12.000
16244473449,0,1.591141767676163e-06,-1.7464472764221897e-06,1.0076217912825868e-06,2.618290250494328,1.6005693674087524,-3.0836358070373535,1.6005467176437378,0.05796148627996445,9708.313113839777,0,0,1,12.000
16254759164,0,1.5944704045978142e-06,-1.7449086337476746e-06,1.0041927998611861e-06,2.61938360388782,1.6005072593688965,-3.083757162094116,1.6004844903945923,0.05784028396010399,9708.399339722842,0,0,1,12.000
16265044878,0,1.5977989278326277e-06,-1.7433638227951769e-06,1.0007815136821423e-06,2.6204711022306606,1.60044527053833,-3.0838778018951416,1.6004226207733154,0.05771949514746666,9708.484949890553,0,0,1,12.000
16275330592,0,1.6011276784411166e-06,-1.7418184407058291e-06,9.9738998883811652e-07,2.6215532074319468,1.6003836393356323,-3.083997964859009,1.6003609895706177,0.05759931355714798,9708.570012022692,0,0,1,12.000
16285616307,0,1.60445620167593e-06,-1.74026940334064e-06,9.9401262818797651e-07,2.6226315392065227,1.6003222465515137,-3.0841176509857178,1.6002997159957886,0.05747949331998825,9708.654562606058,0,0,1,12.000
16295902021,0,1.6077850659712567e-06,-1.7387169391543494e-06,9.9065194473386305e-07,2.6237050371116415,1.6002610921859741,-3.0842368602752686,1.600238561630249,0.05736030265688896,9708.738603723797,0,0,1,12.000
16306187735,0,1.6111138165797456e-06,-1.7371637896038385e-06,9.8730988034106703e-07,2.62477350129301,1.6002001762390137,-3.084355592727661,1.6001777648925781,0.05724154785275459,9708.822137450856,0,0,1,12.000
16316473449,0,1.6144424535013968e-06,-1.7356088124154069e-06,9.8398003827686588e-07,2.6258393994832994,1.6001396179199219,-3.0844738483428955,1.6001170873641968,0.057123273611068726,9708.905131882615,0,0,1,12.000
16326759164,0,1.6177713177967235e-06,-1.7340501799511338e-06,9.8066801568239188e-07,2.6268998133205566,1.6000791788101196,-3.0845916271209717,1.600056767463684,0.05700548738241196,9708.987657090067,0,0,1,12.000
16337044878,0,1.6211000684052124e-06,-1.7324914332594907e-06,9.7736947191758323e-07,2.627957481990881,1.600019097328186,-3.0847089290618896,1.599996566772461,0.05688818544149399,9709.069647249858,0,0,1,12.000
16347330592,0,1.6244290463873767e-06,-1.7309298308835964e-06,9.7408840494039143e-07,2.629009949238442,1.599959135055542,-3.0848257541656494,1.5999367237091064,0.05677133426070213,9709.151172137954,0,0,1,12.000
16357616307,0,1.6277577969958656e-06,-1.7293627455939399e-06,9.7082390093185649e-07,2.6300569329687513,1.5998995304107666,-3.084942102432251,1.599877119064331,0.05665498971939087,9709.232166192116,0,0,1,12.000
16367902021,0,1.6310866612911923e-06,-1.7277969168053539e-06,9.6757378957194731e-07,2.6311010200611404,1.5998400449752808,-3.0850579738616943,1.5998177528381348,0.05653921887278557,9709.312698895463,0,0,1,12.000
16378187735,0,1.6344156392733566e-06,-1.7262278896504067e-06,9.6434035540806467e-07,2.6321400749337864,1.5997809171676636,-3.0851733684539795,1.5997586250305176,0.05642380192875862,9709.392704944683,0,0,1,12.000
16388473449,0,1.6377445035686833e-06,-1.7246580629038692e-06,9.6112245616650818e-07,2.633175161153276,1.599721908569336,-3.0852882862091064,1.5996997356414795,0.056308846920728683,9709.472253532236,0,0,1,12.000
16398759164,0,1.6410734815508476e-06,-1.7230857231551907e-06,9.5791974916516796e-07,2.634205977553771,1.599663257598877,-3.085402727127075,1.5996410846710205,0.05619441717863083,9709.551279611542,0,0,1,12.000
16409044878,0,1.644402459533012e-06,-1.7215122411328116e-06,9.5473160615350845e-07,2.6352331115187657,1.599604845046997,-3.0855166912078857,1.5995826721191406,0.0560804158449173,9709.629818732206,0,0,1,12.000
16419330592,0,1.6477316648888518e-06,-1.719937274154622e-06,9.5155825558626983e-07,2.6362563488323714,1.5995465517044067,-3.085630178451538,1.5995243787765503,0.05596689507365227,9709.70790616534,0,0,1,12.000
16429616307,0,1.6510606428710162e-06,-1.7183600226290314e-06,9.4840198201085312e-07,2.637274444881798,1.599488615989685,-3.0857431888580322,1.5994664430618286,0.055853817611932755,9709.785477245217,0,0,1,12.000
16439902021,0,1.6543896208531805e-06,-1.7167818572844806e-06,9.4525924437878672e-07,2.6382892850366235,1.5994309186935425,-3.085855722427368,1.599408745765686,0.055741194635629654,9709.862567293656,0,0,1,12.000
16450187735,0,1.6577188262090203e-06,-1.7152004935735685e-06,9.4213118496377133e-07,2.6392997701588663,1.5993733406066895,-3.085967779159546,1.5993512868881226,0.05562897026538849,9709.939211357272,0,0,1,12.000
16460473449,0,1.6610479178780224e-06,-1.7136179875889559e-06,9.3902174461007328e-07,2.6403046092255207,1.5993160009384155,-3.0860795974731445,1.5992940664291382,0.055517349392175674,9710.015506815329,0,0,1,12.000
16470759164,0,1.6643772369207e-06,-1.7120363954233035e-06,9.3592252760599436e-07,2.6413080439481784,1.5992590188980103,-3.086190700531006,1.5992369651794434,0.05540607497096062,9710.091165103408,0,0,1,12.000
16481044878,0,1.667706328589702e-06,-1.7104509195270698e-06,9.3284164409480772e-07,2.6423052237139455,1.5992021560668945,-3.086301565170288,1.5991802215576172,0.05529528111219406,9710.166511173547,0,0,1,12.000
16491330592,0,1.6710353065718664e-06,-1.708865443630836e-06,9.2977195486588556e-07,2.6433002881980827,1.599145531654358,-3.086411952972412,1.5991235971450806,0.055184874683618546,9710.24138528715,0,0,1,12.000
16496473449,0,1.6727001366234617e-06,-1.7080720203184987e-06,9.2824096542516354e-07,2.643797007644722,1.5991172790527344,-3.0864670276641846,1.599095344543457,0.05512983351945877,9710.278686097105,0,0,1,12.000
16501616307,0,1.674364625614544e-06,-1.7072781400966815e-06,9.2671688674032925e-07,2.644291218637424,1.5990891456604004,-3.086521863937378,1.599067211151123,0.05507492646574974,9710.31578936649,0,0,1,12.000
16506759164,0,1.6760292282924638e-06,-1.7064838029653838e-06,9.2519669178607655e-07,2.6447842840737494,1.5990610122680664,-3.0865767002105713,1.5990391969680786,0.055020105093717575,9710.352855797937,0,0,1,12.000
16511902021,0,1.6776940583440592e-06,-1.7056899227435665e-06,9.2367626837708375e-07,2.645278288608482,1.599032998085022,-3.0866312980651855,1.5990110635757446,0.05496542528271675,9710.38972532562,0,0,1,12.000
16517044878,0,1.6793585473351413e-06,-1.7048946717933086e-06,9.2216509738506463e-07,2.6457684829678647,1.5990049839019775,-3.0866858959198,1.5989831686019897,0.05491087585687637,9710.426558332847,0,0,1,12.000
16522187735,0,1.6810233773867367e-06,-1.7041004488893811e-06,9.206543833025257e-07,2.6462594400323898,1.5989770889282227,-3.086740493774414,1.5989552736282349,0.05485638976097107,9710.46332218941,0,0,1,12.000
16527330592,0,1.6826878663778189e-06,-1.7033053121664933e-06,9.1914572531264767e-07,2.6467499567940673,1.5989491939544678,-3.086794853210449,1.59892737865448,0.05480195954442024,9710.49992259685,0,0,1,12.000
16532473449,0,1.6843524690557388e-06,-1.7025100612162352e-06,9.1764112239440617e-07,2.6472393182509926,1.598921298980713,-3.0868489742279053,1.598899483680725,0.05474768579006195,9710.536359932194,0,0,1,12.000
16537616307,0,1.6860171854204964e-06,-1.7017146960386074e-06,9.1614263064046211e-07,2.6477265835012602,1.5988935232162476,-3.0869030952453613,1.5988718271255493,0.054693568497896194,9710.57272878016,0,0,1,12.000
16542759164,0,1.687681901785254e-06,-1.7009177316777987e-06,9.1464516693284844e-07,2.6482136995789234,1.5988658666610718,-3.0869572162628174,1.598844051361084,0.054639507085084915,9710.609029236693,0,0,1,12.000
16547902021,0,1.689346504463174e-06,-1.7001216811359505e-06,9.1315204386529656e-07,2.6486997705882875,1.598838210105896,-3.0870110988616943,1.5988163948059082,0.054585568606853485,9710.64516737469,0,0,1,12.000
16553044878,0,1.6910113345147693e-06,-1.699325059457252e-06,9.1166348989254657e-07,2.6491843234222636,1.5988105535507202,-3.0870649814605713,1.598788857460022,0.054531779140233994,9710.681269936264,0,0,1,12.000
16558187735,0,1.6926760508795269e-06,-1.6985283235511837e-06,9.1017802005878767e-07,2.649668144492565,1.598783016204834,-3.087118625640869,1.5987613201141357,0.0544779971241951,9710.717178271461,0,0,1,12.000
16563330592,0,1.6943406535574468e-06,-1.6977309022808947e-06,9.0869477765874481e-07,2.650151483230981,1.5987554788589478,-3.087172269821167,1.5987337827682495,0.054424360394477844,9710.753051342252,0,0,1,12.000
16568473449,0,1.6960053699222044e-06,-1.6969340521474562e-06,9.0721416248821284e-07,2.6506344626574214,1.598728060722351,-3.087225914001465,1.5987063646316528,0.054370854049921036,9710.788856805846,0,0,1,12.000
16573616307,0,1.697670086286962e-06,-1.6961380016056081e-06,9.0573760238931762e-07,2.6511164813803347,1.5987006425857544,-3.0872793197631836,1.5986789464950562,0.054317448288202286,9710.824501196052,0,0,1,12.000
16578759164,0,1.6993348026517197e-06,-1.6953380673331783e-06,9.0426795304631012e-07,2.6515950766506213,1.5986733436584473,-3.0873324871063232,1.598651647567749,0.05426415055990219,9710.85995260389,0,0,1,12.000
16583902021,0,1.7009995190164773e-06,-1.6945416741092198e-06,9.0279990288648322e-07,2.652074500693328,1.5986460447311401,-3.087385654449463,1.598624348640442,0.054210957139730453,9710.895369367248,0,0,1,12.000
16589044878,0,1.702664235381235e-06,-1.6937435674747109e-06,9.0133230963613651e-07,2.652553991209048,1.598618745803833,-3.0874388217926025,1.5985971689224243,0.054157812148332596,9710.93075148592,0,0,1,12.000
16594187735,0,1.7043289517459925e-06,-1.6929450039307215e-06,8.9987185559641774e-07,2.6530307790831826,1.5985915660858154,-3.087491750717163,1.5985699892044067,0.05410485342144966,9710.965941394139,0,0,1,12.000
16599330592,0,1.7059936681107501e-06,-1.6921479253425428e-06,8.9841117310195876e-07,2.6535087278901544,1.5985645055770874,-3.0875446796417236,1.5985428094863892,0.054051946848630905,9711.001064811791,0,0,1,12.000
16604473449,0,1.7076584981623455e-06,-1.6913475341606329e-06,8.9695688734022247e-07,2.65398360769034,1.5985374450683594,-3.087597370147705,1.5985157489776611,0.05399908125400543,9711.036028818897,0,0,1,12.000
16609616307,0,1.7093231008402654e-06,-1.6905480567976833e-06,8.9550734201434291e-07,2.654457210725795,1.5985103845596313,-3.0876500606536865,1.5984888076782227,0.05394643172621727,9711.070958795774,0,0,1,12.000
16614759164,0,1.7109879308918607e-06,-1.6897498359358043e-06,8.9405756823372336e-07,2.654931913021997,1.5984834432601929,-3.087702751159668,1.5984618663787842,0.053893860429525375,9711.105822681999,0,0,1,12.000
16619902021,0,1.7126526472566184e-06,-1.6889507012549648e-06,8.9261259200264579e-07,2.655404859047311,1.5984565019607544,-3.0877552032470703,1.5984349250793457,0.05384138599038124,9711.140527828897,0,0,1,12.000
16625044878,0,1.7143174773082137e-06,-1.6881508812099051e-06,8.9117167084320476e-07,2.6558764435420708,1.598429560661316,-3.0878076553344727,1.5984081029891968,0.05378901585936546,9711.175199250549,0,0,1,12.000
16630187735,0,1.7159821936729713e-06,-1.6873516323016956e-06,8.8973366248169986e-07,2.656347499305877,1.5984028577804565,-3.087859869003296,1.5983812808990479,0.053736746311187744,9711.2096484836,0,0,1,12.000
16635330592,0,1.7176470237245667e-06,-1.6865543252587769e-06,8.8829725330337567e-07,2.6568189684369665,1.5983760356903076,-3.087912082672119,1.598354458808899,0.053684525191783905,9711.244096293385,0,0,1,12.000
16640473449,0,1.7193117400893243e-06,-1.6857530202579066e-06,8.8686849735884445e-07,2.657286585132874,1.5983493328094482,-3.0879640579223633,1.598327875137329,0.05363249406218529,9711.278354488288,0,0,1,12.000
16645616307,0,1.7209766838277574e-06,-1.6849530859854768e-06,8.8543894182272304e-07,2.657755583964931,1.5983226299285889,-3.0880160331726074,1.5983011722564697,0.053580496460199356,9711.3125795642,0,0,1,12.000
16650759164,0,1.7226415138793527e-06,-1.6841540655320072e-06,8.8401309867612806e-07,2.658223755070752,1.598296046257019,-3.0880680084228516,1.5982745885849,0.05352858081459999,9711.346739677014,0,0,1,12.000
16655902021,0,1.7243062302441103e-06,-1.6833533316679872e-06,8.8259262421592517e-07,2.658689680963866,1.5982694625854492,-3.0881197452545166,1.59824800491333,0.05347687005996704,9711.380742804335,0,0,1,12.000
16661044878,0,1.7259710602957057e-06,-1.6825527120313372e-06,8.8117443430312327e-07,2.659155240770466,1.598242998123169,-3.0881712436676025,1.5982215404510498,0.05342515558004379,9711.414557522394,0,0,1,12.000
16666187735,0,1.7276357766604633e-06,-1.6817527777589075e-06,8.7975904296088741e-07,2.6596203321510448,1.5982165336608887,-3.0882229804992676,1.5981950759887695,0.05337359383702278,9711.448463411569,0,0,1,12.000
16671330592,0,1.7293007203988964e-06,-1.6809520438948872e-06,8.7834764957660325e-07,2.6600840294076735,1.598190188407898,-3.0882744789123535,1.5981687307357788,0.053322091698646545,9711.482181252155,0,0,1,12.000
16676473449,0,1.7309655504504917e-06,-1.6801502819845367e-06,8.7693979724079036e-07,2.6605464864395163,1.5981637239456177,-3.0883257389068604,1.598142385482788,0.05327073484659195,9711.515774875383,0,0,1,12.000
16681616307,0,1.7326302668152493e-06,-1.6793487485289263e-06,8.7553542883976403e-07,2.6610080332931476,1.5981374979019165,-3.088376998901367,1.598116159439087,0.053219471126794815,9711.549272895954,0,0,1,12.000
16686759164,0,1.7342950968668447e-06,-1.6785488142564965e-06,8.7413294519034333e-07,2.661469750486346,1.5981112718582153,-3.088428258895874,1.5980899333953857,0.053168296813964844,9711.582738756966,0,0,1,12.000
16691902021,0,1.7359600406052778e-06,-1.6777475092556262e-06,8.7273508774940947e-07,2.6619296257735527,1.5980850458145142,-3.0884792804718018,1.5980637073516846,0.05311720445752144,9711.616049362452,0,0,1,12.000
16697044878,0,1.7376249843437108e-06,-1.676946432709496e-06,8.7133968619693166e-07,2.6623890635655205,1.598058819770813,-3.0885303020477295,1.598037600517273,0.05306622385978699,9711.649328044661,0,0,1,12.000
16702187735,0,1.7392895870216307e-06,-1.6761448992538855e-06,8.6994731166976009e-07,2.662847626131979,1.5980327129364014,-3.088581085205078,1.5980114936828613,0.0530153252184391,9711.682420403264,0,0,1,12.000
16707330592,0,1.7409545307600638e-06,-1.6753447365267157e-06,8.6855619364365901e-07,2.663306589369924,1.5980067253112793,-3.0886318683624268,1.5979853868484497,0.05296455696225166,9711.715449624278,0,0,1,12.000
16712473449,0,1.7426194744984969e-06,-1.6745432030711054e-06,8.6717141523659536e-07,2.6637628904974813,1.5979807376861572,-3.0886826515197754,1.5979593992233276,0.052913848310709,9711.74844727758,0,0,1,12.000
16717616307,0,1.74428441823693e-06,-1.6737410984786447e-06,8.6578954962746796e-07,2.6642183325356004,1.5979547500610352,-3.088733196258545,1.5979335308074951,0.05286325886845589,9711.781290854704,0,0,1,12.000
16722759164,0,1.7459492482885253e-06,-1.6729408215241047e-06,8.644079695867657e-07,2.664674737113204,1.5979288816452026,-3.0887837409973145,1.597907543182373,0.05281272158026695,9711.814071678164,0,0,1,12.000
16727902021,0,1.7476139646532829e-06,-1.6721386027042739e-06,8.6303352875669117e-07,2.6651279495135127,1.5979030132293701,-3.088834047317505,1.59788179397583,0.05276233330368996,9711.846698952757,0,0,1,12.000
16733044878,0,1.7492790220785537e-06,-1.671337983067624e-06,8.6165994463189209e-07,2.6655817941744298,1.5978771448135376,-3.0888843536376953,1.5978559255599976,0.05271203815937042,9711.879295186594,0,0,1,12.000
16738187735,0,1.7509439658169867e-06,-1.6705357642477932e-06,8.6029018712398956e-07,2.6660340864901504,1.5978513956069946,-3.0889346599578857,1.5978301763534546,0.05266184359788895,9711.91182904892,0,0,1,12.000
16743330592,0,1.7526089095554198e-06,-1.669732060472152e-06,8.5892305684559801e-07,2.666485418546383,1.5978257656097412,-3.088984727859497,1.5978045463562012,0.052611738443374634,9711.94417870245,0,0,1,12.000
16748473449,0,1.7542736259201774e-06,-1.6689306412439115e-06,8.5755878225145765e-07,2.6669365980456847,1.5978000164031982,-3.0890345573425293,1.5977789163589478,0.052561648190021515,9711.976407126273,0,0,1,12.000
16753616307,0,1.7559386833454482e-06,-1.6681297931525216e-06,8.5620027613950453e-07,2.6673858227450076,1.5977745056152344,-3.0890846252441406,1.5977532863616943,0.05251175910234451,9712.008664243856,0,0,1,12.000
16758759164,0,1.7576036270838813e-06,-1.6673272316505807e-06,8.5484108466333121e-07,2.667835594829212,1.597748875617981,-3.089134454727173,1.5977277755737305,0.05246194452047348,9712.040800362542,0,0,1,12.000
16763902021,0,1.7592685708223144e-06,-1.6665254697402301e-06,8.5348806146514037e-07,2.6682832703919237,1.597723364830017,-3.089184045791626,1.5977022647857666,0.05241222307085991,9712.072753373883,0,0,1,12.000
16769044878,0,1.7609334008739097e-06,-1.66572462164884e-06,8.5213618054064993e-07,2.6687312615058687,1.5976979732513428,-3.089233875274658,1.5976767539978027,0.0523625910282135,9712.104766411589,0,0,1,12.000
16774187735,0,1.7625983446123428e-06,-1.6649216032374189e-06,8.5078732664146573e-07,2.669177919470207,1.597672462463379,-3.0892832279205322,1.5976513624191284,0.05231303349137306,9712.13653776077,0,0,1,12.000
16779330592,0,1.7642632883507758e-06,-1.6641199555544385e-06,8.4944224224549301e-07,2.669623749371786,1.5976471900939941,-3.0893328189849854,1.597625970840454,0.05226350948214531,9712.168338099942,0,0,1,12.000
16784473449,0,1.765928232089209e-06,-1.6633184220988281e-06,8.4810109869378684e-07,2.6700683597106645,1.5976217985153198,-3.0893821716308594,1.5976006984710693,0.05221421271562576,9712.200018444313,0,0,1,12.000
16789616307,0,1.7675930621408042e-06,-1.6625155179147772e-06,8.4676218257579661e-07,2.6705122034673323,1.597596526145935,-3.0894312858581543,1.5975754261016846,0.05216487869620323,9712.231516975862,0,0,1,12.000
16794759164,0,1.7692580058792373e-06,-1.661714669823387e-06,8.4542892071262361e-07,2.670954474256128,1.5975713729858398,-3.0894806385040283,1.5975502729415894,0.05211576819419861,9712.263075682205,0,0,1,12.000
16799902021,0,1.7709229496176704e-06,-1.6609124510035563e-06,8.4409474503049021e-07,2.671397474887124,1.597546100616455,-3.089529514312744,1.5975251197814941,0.05206664279103279,9712.294394268794,0,0,1,12.000
16805044878,0,1.7725878933561035e-06,-1.6601106890932057e-06,8.4276473864736356e-07,2.671839217760105,1.5975209474563599,-3.089578628540039,1.597499966621399,0.052017692476511,9712.325773088085,0,0,1,12.000
16810187735,0,1.7742529507813742e-06,-1.6593076706817847e-06,8.4143804485796819e-07,2.672279692562656,1.5974959135055542,-3.089627504348755,1.5974749326705933,0.0519687794148922,9712.356971008689,0,0,1,12.000
16815330592,0,1.7759178945198073e-06,-1.6585064799082844e-06,8.4011397829808392e-07,2.672719974646302,1.5974708795547485,-3.0896763801574707,1.5974498987197876,0.05191995948553085,9712.388139674273,0,0,1,12.000
16820473449,0,1.7775830656319158e-06,-1.657704603770564e-06,8.3879156803506529e-07,2.6731599170396234,1.5974458456039429,-3.0897250175476074,1.597424864768982,0.05187120661139488,9712.419158871338,0,0,1,12.000
16825616307,0,1.7792480093703489e-06,-1.6569022707233631e-06,8.3747566873213924e-07,2.6735972405147312,1.5974209308624268,-3.089773654937744,1.5973999500274658,0.05182266607880592,9712.450118205154,0,0,1,12.000
16830759164,0,1.7790294945578412e-06,-6.704546115813585e-07,-5.923086937163799e-07,-2.41800052048041,1.5599212407247023,3.107600123825843,1.581671412865091,0.03399252976395012,9722.757482462395,0,0,0,0.000
16830759164,1,1.7787093261721666e-06,3.8332612097190643e-08,2.0243076462923247e-07,1.3836506156784758,1.5974289534539543,-3.1272878132603807,1.5974289534539543,0.01430484032941261,9724.507582673632,0,0,1,12.000
16830759164,2,1.7781959892455626e-06,1.3024195905686941e-07,1.2280313503277303e-07,0.7560094005304228,1.561705668129837,3.141592653589793,1.5817946044444526,0.015248817972224485,9728.550778687813,0,0,0,0.000
16830759164,3,1.7825198373919856e-06,-1.4761741375986786e-07,1.0048586828870685e-07,2.5439250114657126,0.1526493283952652,-1.5707963267948966,1.5792380839075126,0.013929680590402059,0.0,0,0,0,0.000
16830759164,4,1.780825278053338e-06,6.242634956346509e-09,1.1899830628497166e-07,1.51838450738595,0.0,0.0,1.580175954980041,0.01430484032941261,0.0,0,0,0,0.000
16835902021,0,1.780696253977818e-06,-6.800701437451381e-07,-5.799534603242684e-07,-2.4354841075773455,1.5599314203753412,3.107631957365837,1.581661233214452,0.0339606962239565,9722.7690785045,0,0,0,0.000
16835902021,1,1.7803763853286047e-06,5.3140641442434207e-08,1.9885728866891328e-07,1.3096680367903817,1.597404010048792,-3.1273012180323576,1.597404010048792,0.01429143555743545,9724.515905207763,0,0,1,12.000
16835902021,2,1.779863741836127e-06,1.523417379243659e-07,9.36779082729356e-08,0.5513175682161531,1.56184134229393,3.141592653589793,1.5817946044444526,0.015248817972224485,9728.562688357773,0,0,0,0.000
16835902021,3,1.7841874368482323e-06,-1.276448689550845e-07,1.246415529769327e-07,2.3680983179769375,0.1526493283952652,-1.5707963267948966,1.57923017414078,0.013916627280855819,0.0,0,0,0,0.000
16835902021,4,1.7824928547618667e-06,2.6439125476282113e-08,1.1607749222170389e-07,1.3468456577224708,0.0,0.0,1.5801671666366122,0.01429143555743545,0.0,0,0,0,0.000
16841044878,0,1.782363015382899e-06,-6.896722899331407e-07,-5.671862025008034e-07,-2.453341877907642,1.559941580998145,3.107663731361123,1.5816510725916484,0.033928922228670534,9722.78064203002,0,0,0,0.000
16841044878,1,1.7820434459097612e-06,6.7682660630379901e-08,1.9418541320717439e-07,1.2354169046932622,1.5973791133068063,-3.1273145977068877,1.5973791133068063,0.014278055882905608,9724.524204396213,0,0,1,12.000
16841044878,2,1.7815314964232032e-06,1.6806825319118549e-07,6.063632605166085e-08,0.34624940224469697,1.5619730263567633,3.141592653589793,1.5817946044444526,0.015248817972224485,9728.574076515139,0,0,0,0.000
16841044878,3,1.785855036718292e-06,-1.0376600705707769e-07,1.449204285867906e-07,2.1921936224972485,0.1526493283952652,-1.5707963267948966,1.5792222791809931,0.013903598410980007,0.0,0,0,0,0.000
16841044878,4,1.7841604319267893e-06,4.5831949263319875e-08,1.0975410046727927e-07,1.1752207797555063,0.0,0.0,1.580158394744275,0.014278055882905606,0.0,0,0,0,0.000
16846187735,0,1.7840297787675199e-06,-6.992435339261062e-07,-5.540012249076485e-07,-2.471572782802082,1.559951722646381,3.107695445978549,1.5816409309434123,0.03389720761124446,9722.792173160378,0,0,0,0.000
16846187735,1,1.7837105079116405e-06,8.1875332403165339e-08,1.8843125377368764e-07,1.1608979727688726,1.5973542630972195,-3.1273279523543835,1.5973542630972195,0.01426470123540971,9724.5324803262,0,0,1,12.000
16846187735,2,1.7831992529199932e-06,1.7673793626404488e-07,2.5054293012740978e-08,0.14082126368359157,1.562100893783118,3.141592653589793,1.5817946044444526,0.015248817972224485,9728.58497316948,0,0,0,0.000
16846187735,3,1.787522637001003e-06,-7.671968197490057e-08,1.6069896383089173e-07,2.016211144178488,0.1526493283952652,-1.5707963267948966,1.579214398986619,0.013890593912205746,0.0,0,0,0,0.000
16846187735,4,1.7858280095468245e-06,6.385173630878913e-08,1.0021516173284292e-07,1.0035101151050567,0.0,0.0,1.580149639256886,0.014264701235409709,0.0,0,0,0,0.000
16851330592,0,1.785696544126138e-06,-7.08765852053306e-07,-5.403932191553441e-07,-2.490175777374943,1.559961845373119,3.10772710138434,1.5816308082166743,0.0338655522054532,9722.803672016431,0,0,0,0.000
16851330592,1,1.7853775713302632e-06,9.5635979293769224e-08,1.8161739529354663e-07,1.0861119909065082,1.597329459289743,-3.1273412820449957,1.597329459289743,0.014251371544797529,9724.540733084526,0,0,1,12.000
16851330592,2,1.7848670112446582e-06,1.7796210882201515e-07,-1.1575173805274782e-08,-0.06495142115645244,1.5622251081267517,3.141592653589793,1.5817946044444526,0.015248817972224485,9728.595406202488,0,0,0,0.000
16851330592,3,1.7891902376952089e-06,-4.734281062249246e-08,1.714923968318663e-07,1.8401511008337241,0.1526493283952652,-1.5707963267948966,1.5792065335162786,0.01387761371622042,0.0,0,0,0,0.000
16851330592,4,1.7874955876206973e-06,7.996914123404849e-08,8.774238379836577e-08,0.8317139041687618,0.0,0.0,1.5801409001284736,0.014251371544797532,0.0,0,0,0,0.000
16856473449,0,1.787363311453231e-06,-7.18220715634374e-07,-5.263572989425033e-07,-2.5091498207568335,1.55997194923123,3.107758697744102,1.581620704358563,0.033833955845691224,9722.81513871847,0,0,0,0.000
16856473449,1,1.7870446361616644e-06,1.0888309397312278e-07,1.7377290449455046e-07,1.0110597066671583,1.5973047017545732,-3.1273545868486123,1.5973047017545732,0.014238066741180768,9724.548962757604,0,0,1,12.000
16856473449,2,1.7865347713199697e-06,1.7166648124148803e-07,-4.770496515410192e-08,-0.2710540951215173,1.5623458237282546,3.141592653589793,1.5817946044444526,0.015248817972224485,9728.605401546494,0,0,0,0.000
16856473449,3,1.7908578387997575e-06,-1.6544619112414998e-08,1.76969889345129e-07,1.6640137097521543,0.1526493283952652,-1.5707963267948966,1.579198682728748,0.013864657754966456,0.0,0,0,0,0.000
16856473449,4,1.7891631661471368e-06,9.371049370742614e-08,7.270400963631875e-08,0.6598323863547308,0.0,0.0,1.5801321773132384,0.014238066741180763,0.0,0,0,0,0.000
16861616307,0,1.789030080743297e-06,-7.275890946072993e-07,-5.118890362260489e-07,-2.5284938758036506,1.5599820342733894,3.1077902352228235,1.5816106193164037,0.03380241836696977,9722.826573386224,0,0,0,0.000
